"category","date","index","label"
"c5_close_public_transport",2020-02-26,0,"public transport"
"c6_stay_at_home_requirements",2020-02-26,0,"stay-at-home"
"c7_movementrestrictions",2020-02-26,0,"internal movements"
"c8_internationaltravel",2020-02-26,3,"cross-border movements"
"stringency_index",2020-02-27,19.44,"stringency index"
"c1_school_closing",2020-02-27,0,"schools"
"c2_workplace_closing",2020-02-27,0,"workplace"
"c3_cancel_public_events",2020-02-27,0,"public events"
"c4_restrictions_on_gatherings",2020-02-27,0,"gatherings"
"c5_close_public_transport",2020-02-27,0,"public transport"
"c6_stay_at_home_requirements",2020-02-27,0,"stay-at-home"
"c7_movementrestrictions",2020-02-27,0,"internal movements"
"c8_internationaltravel",2020-02-27,3,"cross-border movements"
"stringency_index",2020-02-28,19.44,"stringency index"
"c1_school_closing",2020-02-28,0,"schools"
"c2_workplace_closing",2020-02-28,0,"workplace"
"c3_cancel_public_events",2020-02-28,0,"public events"
"c4_restrictions_on_gatherings",2020-02-28,0,"gatherings"
"c5_close_public_transport",2020-02-28,0,"public transport"
"c6_stay_at_home_requirements",2020-02-28,0,"stay-at-home"
"c7_movementrestrictions",2020-02-28,0,"internal movements"
"c8_internationaltravel",2020-02-28,3,"cross-border movements"
"stringency_index",2020-02-29,19.44,"stringency index"
"c1_school_closing",2020-02-29,0,"schools"
"c2_workplace_closing",2020-02-29,0,"workplace"
"c3_cancel_public_events",2020-02-29,0,"public events"
"c4_restrictions_on_gatherings",2020-02-29,0,"gatherings"
"c5_close_public_transport",2020-02-29,0,"public transport"
"c6_stay_at_home_requirements",2020-02-29,0,"stay-at-home"
"c7_movementrestrictions",2020-02-29,0,"internal movements"
"c8_internationaltravel",2020-02-29,3,"cross-border movements"
"stringency_index",2020-03-01,19.44,"stringency index"
"c1_school_closing",2020-03-01,0,"schools"
"c2_workplace_closing",2020-03-01,0,"workplace"
"c3_cancel_public_events",2020-03-01,0,"public events"
"c4_restrictions_on_gatherings",2020-03-01,0,"gatherings"
"c5_close_public_transport",2020-03-01,0,"public transport"
"c6_stay_at_home_requirements",2020-03-01,0,"stay-at-home"
"c7_movementrestrictions",2020-03-01,0,"internal movements"
"c8_internationaltravel",2020-03-01,3,"cross-border movements"
"stringency_index",2020-03-02,19.44,"stringency index"
"c1_school_closing",2020-03-02,0,"schools"
"c2_workplace_closing",2020-03-02,0,"workplace"
"c3_cancel_public_events",2020-03-02,0,"public events"
"c4_restrictions_on_gatherings",2020-03-02,0,"gatherings"
"c5_close_public_transport",2020-03-02,0,"public transport"
"c6_stay_at_home_requirements",2020-03-02,0,"stay-at-home"
"c7_movementrestrictions",2020-03-02,0,"internal movements"
"c8_internationaltravel",2020-03-02,3,"cross-border movements"
"stringency_index",2020-03-03,19.44,"stringency index"
"c1_school_closing",2020-03-03,0,"schools"
"c2_workplace_closing",2020-03-03,0,"workplace"
"c3_cancel_public_events",2020-03-03,0,"public events"
"c4_restrictions_on_gatherings",2020-03-03,0,"gatherings"
"c5_close_public_transport",2020-03-03,0,"public transport"
"c6_stay_at_home_requirements",2020-03-03,0,"stay-at-home"
"c7_movementrestrictions",2020-03-03,0,"internal movements"
"c8_internationaltravel",2020-03-03,3,"cross-border movements"
"stringency_index",2020-03-04,19.44,"stringency index"
"c1_school_closing",2020-03-04,0,"schools"
"c2_workplace_closing",2020-03-04,0,"workplace"
"c3_cancel_public_events",2020-03-04,0,"public events"
"c4_restrictions_on_gatherings",2020-03-04,0,"gatherings"
"c5_close_public_transport",2020-03-04,0,"public transport"
"c6_stay_at_home_requirements",2020-03-04,0,"stay-at-home"
"c7_movementrestrictions",2020-03-04,0,"internal movements"
"c8_internationaltravel",2020-03-04,3,"cross-border movements"
"stringency_index",2020-03-05,19.44,"stringency index"
"c1_school_closing",2020-03-05,0,"schools"
"c2_workplace_closing",2020-03-05,0,"workplace"
"c3_cancel_public_events",2020-03-05,0,"public events"
"c4_restrictions_on_gatherings",2020-03-05,0,"gatherings"
"c5_close_public_transport",2020-03-05,0,"public transport"
"c6_stay_at_home_requirements",2020-03-05,0,"stay-at-home"
"c7_movementrestrictions",2020-03-05,0,"internal movements"
"c8_internationaltravel",2020-03-05,3,"cross-border movements"
"stringency_index",2020-03-06,19.44,"stringency index"
"c1_school_closing",2020-03-06,0,"schools"
"c2_workplace_closing",2020-03-06,0,"workplace"
"c3_cancel_public_events",2020-03-06,0,"public events"
"c4_restrictions_on_gatherings",2020-03-06,0,"gatherings"
"c5_close_public_transport",2020-03-06,0,"public transport"
"c6_stay_at_home_requirements",2020-03-06,0,"stay-at-home"
"c7_movementrestrictions",2020-03-06,0,"internal movements"
"c8_internationaltravel",2020-03-06,3,"cross-border movements"
"stringency_index",2020-03-07,19.44,"stringency index"
"c1_school_closing",2020-03-07,0,"schools"
"c2_workplace_closing",2020-03-07,0,"workplace"
"c3_cancel_public_events",2020-03-07,0,"public events"
"c4_restrictions_on_gatherings",2020-03-07,0,"gatherings"
"c5_close_public_transport",2020-03-07,0,"public transport"
"c6_stay_at_home_requirements",2020-03-07,0,"stay-at-home"
"c7_movementrestrictions",2020-03-07,0,"internal movements"
"c8_internationaltravel",2020-03-07,3,"cross-border movements"
"stringency_index",2020-03-08,19.44,"stringency index"
"c1_school_closing",2020-03-08,0,"schools"
"c2_workplace_closing",2020-03-08,0,"workplace"
"c3_cancel_public_events",2020-03-08,0,"public events"
"c4_restrictions_on_gatherings",2020-03-08,0,"gatherings"
"c5_close_public_transport",2020-03-08,0,"public transport"
"c6_stay_at_home_requirements",2020-03-08,0,"stay-at-home"
"c7_movementrestrictions",2020-03-08,0,"internal movements"
"c8_internationaltravel",2020-03-08,3,"cross-border movements"
"stringency_index",2020-03-09,19.44,"stringency index"
"c1_school_closing",2020-03-09,0,"schools"
"c2_workplace_closing",2020-03-09,0,"workplace"
"c3_cancel_public_events",2020-03-09,0,"public events"
"c4_restrictions_on_gatherings",2020-03-09,0,"gatherings"
"c5_close_public_transport",2020-03-09,0,"public transport"
"c6_stay_at_home_requirements",2020-03-09,0,"stay-at-home"
"c7_movementrestrictions",2020-03-09,0,"internal movements"
"c8_internationaltravel",2020-03-09,3,"cross-border movements"
"stringency_index",2020-03-10,19.44,"stringency index"
"c1_school_closing",2020-03-10,0,"schools"
"c2_workplace_closing",2020-03-10,0,"workplace"
"c3_cancel_public_events",2020-03-10,0,"public events"
"c4_restrictions_on_gatherings",2020-03-10,0,"gatherings"
"c5_close_public_transport",2020-03-10,0,"public transport"
"c6_stay_at_home_requirements",2020-03-10,0,"stay-at-home"
"c7_movementrestrictions",2020-03-10,0,"internal movements"
"c8_internationaltravel",2020-03-10,3,"cross-border movements"
"stringency_index",2020-03-11,19.44,"stringency index"
"c1_school_closing",2020-03-11,0,"schools"
"c2_workplace_closing",2020-03-11,0,"workplace"
"c3_cancel_public_events",2020-03-11,0,"public events"
"c4_restrictions_on_gatherings",2020-03-11,0,"gatherings"
"c5_close_public_transport",2020-03-11,0,"public transport"
"c6_stay_at_home_requirements",2020-03-11,0,"stay-at-home"
"c7_movementrestrictions",2020-03-11,0,"internal movements"
"c8_internationaltravel",2020-03-11,3,"cross-border movements"
"stringency_index",2020-03-12,19.44,"stringency index"
"c1_school_closing",2020-03-12,0,"schools"
"c2_workplace_closing",2020-03-12,0,"workplace"
"c3_cancel_public_events",2020-03-12,0,"public events"
"c4_restrictions_on_gatherings",2020-03-12,0,"gatherings"
"c5_close_public_transport",2020-03-12,0,"public transport"
"c6_stay_at_home_requirements",2020-03-12,0,"stay-at-home"
"c7_movementrestrictions",2020-03-12,0,"internal movements"
"c8_internationaltravel",2020-03-12,3,"cross-border movements"
"stringency_index",2020-03-13,19.44,"stringency index"
"c1_school_closing",2020-03-13,0,"schools"
"c2_workplace_closing",2020-03-13,0,"workplace"
"c3_cancel_public_events",2020-03-13,0,"public events"
"c4_restrictions_on_gatherings",2020-03-13,0,"gatherings"
"c5_close_public_transport",2020-03-13,0,"public transport"
"c6_stay_at_home_requirements",2020-03-13,0,"stay-at-home"
"c7_movementrestrictions",2020-03-13,0,"internal movements"
"c8_internationaltravel",2020-03-13,3,"cross-border movements"
"stringency_index",2020-03-14,19.44,"stringency index"
"c1_school_closing",2020-03-14,0,"schools"
"c2_workplace_closing",2020-03-14,0,"workplace"
"c3_cancel_public_events",2020-03-14,0,"public events"
"c4_restrictions_on_gatherings",2020-03-14,0,"gatherings"
"c5_close_public_transport",2020-03-14,0,"public transport"
"c6_stay_at_home_requirements",2020-03-14,0,"stay-at-home"
"c7_movementrestrictions",2020-03-14,0,"internal movements"
"c8_internationaltravel",2020-03-14,3,"cross-border movements"
"stringency_index",2020-03-15,19.44,"stringency index"
"c1_school_closing",2020-03-15,0,"schools"
"c2_workplace_closing",2020-03-15,0,"workplace"
"c3_cancel_public_events",2020-03-15,0,"public events"
"c4_restrictions_on_gatherings",2020-03-15,0,"gatherings"
"c5_close_public_transport",2020-03-15,0,"public transport"
"c6_stay_at_home_requirements",2020-03-15,0,"stay-at-home"
"c7_movementrestrictions",2020-03-15,0,"internal movements"
"c8_internationaltravel",2020-03-15,3,"cross-border movements"
"stringency_index",2020-03-16,30.56,"stringency index"
"c1_school_closing",2020-03-16,0,"schools"
"c2_workplace_closing",2020-03-16,0,"workplace"
"c3_cancel_public_events",2020-03-16,1,"public events"
"c4_restrictions_on_gatherings",2020-03-16,2,"gatherings"
"c5_close_public_transport",2020-03-16,0,"public transport"
"c6_stay_at_home_requirements",2020-03-16,0,"stay-at-home"
"c7_movementrestrictions",2020-03-16,0,"internal movements"
"c8_internationaltravel",2020-03-16,3,"cross-border movements"
"stringency_index",2020-03-17,30.56,"stringency index"
"c1_school_closing",2020-03-17,0,"schools"
"c2_workplace_closing",2020-03-17,0,"workplace"
"c3_cancel_public_events",2020-03-17,1,"public events"
"c4_restrictions_on_gatherings",2020-03-17,2,"gatherings"
"c5_close_public_transport",2020-03-17,0,"public transport"
"c6_stay_at_home_requirements",2020-03-17,0,"stay-at-home"
"c7_movementrestrictions",2020-03-17,0,"internal movements"
"c8_internationaltravel",2020-03-17,3,"cross-border movements"
"stringency_index",2020-03-18,36.11,"stringency index"
"c1_school_closing",2020-03-18,0,"schools"
"c2_workplace_closing",2020-03-18,0,"workplace"
"c3_cancel_public_events",2020-03-18,2,"public events"
"c4_restrictions_on_gatherings",2020-03-18,2,"gatherings"
"c5_close_public_transport",2020-03-18,0,"public transport"
"c6_stay_at_home_requirements",2020-03-18,0,"stay-at-home"
"c7_movementrestrictions",2020-03-18,0,"internal movements"
"c8_internationaltravel",2020-03-18,3,"cross-border movements"
"stringency_index",2020-03-19,44.44,"stringency index"
"c1_school_closing",2020-03-19,0,"schools"
"c2_workplace_closing",2020-03-19,0,"workplace"
"c3_cancel_public_events",2020-03-19,2,"public events"
"c4_restrictions_on_gatherings",2020-03-19,2,"gatherings"
"c5_close_public_transport",2020-03-19,0,"public transport"
"c6_stay_at_home_requirements",2020-03-19,0,"stay-at-home"
"c7_movementrestrictions",2020-03-19,2,"internal movements"
"c8_internationaltravel",2020-03-19,3,"cross-border movements"
"stringency_index",2020-03-20,47.22,"stringency index"
"c1_school_closing",2020-03-20,0,"schools"
"c2_workplace_closing",2020-03-20,0,"workplace"
"c3_cancel_public_events",2020-03-20,2,"public events"
"c4_restrictions_on_gatherings",2020-03-20,2,"gatherings"
"c5_close_public_transport",2020-03-20,0,"public transport"
"c6_stay_at_home_requirements",2020-03-20,0,"stay-at-home"
"c7_movementrestrictions",2020-03-20,2,"internal movements"
"c8_internationaltravel",2020-03-20,4,"cross-border movements"
"stringency_index",2020-03-21,47.22,"stringency index"
"c1_school_closing",2020-03-21,0,"schools"
"c2_workplace_closing",2020-03-21,0,"workplace"
"c3_cancel_public_events",2020-03-21,2,"public events"
"c4_restrictions_on_gatherings",2020-03-21,2,"gatherings"
"c5_close_public_transport",2020-03-21,0,"public transport"
"c6_stay_at_home_requirements",2020-03-21,0,"stay-at-home"
"c7_movementrestrictions",2020-03-21,2,"internal movements"
"c8_internationaltravel",2020-03-21,4,"cross-border movements"
"stringency_index",2020-03-22,47.22,"stringency index"
"c1_school_closing",2020-03-22,0,"schools"
"c2_workplace_closing",2020-03-22,0,"workplace"
"c3_cancel_public_events",2020-03-22,2,"public events"
"c4_restrictions_on_gatherings",2020-03-22,2,"gatherings"
"c5_close_public_transport",2020-03-22,0,"public transport"
"c6_stay_at_home_requirements",2020-03-22,0,"stay-at-home"
"c7_movementrestrictions",2020-03-22,2,"internal movements"
"c8_internationaltravel",2020-03-22,4,"cross-border movements"
"stringency_index",2020-03-23,52.78,"stringency index"
"c1_school_closing",2020-03-23,0,"schools"
"c2_workplace_closing",2020-03-23,2,"workplace"
"c3_cancel_public_events",2020-03-23,2,"public events"
"c4_restrictions_on_gatherings",2020-03-23,2,"gatherings"
"c5_close_public_transport",2020-03-23,0,"public transport"
"c6_stay_at_home_requirements",2020-03-23,0,"stay-at-home"
"c7_movementrestrictions",2020-03-23,2,"internal movements"
"c8_internationaltravel",2020-03-23,4,"cross-border movements"
"stringency_index",2020-03-24,68.52,"stringency index"
"c1_school_closing",2020-03-24,3,"schools"
"c2_workplace_closing",2020-03-24,2,"workplace"
"c3_cancel_public_events",2020-03-24,2,"public events"
"c4_restrictions_on_gatherings",2020-03-24,3,"gatherings"
"c5_close_public_transport",2020-03-24,0,"public transport"
"c6_stay_at_home_requirements",2020-03-24,1,"stay-at-home"
"c7_movementrestrictions",2020-03-24,2,"internal movements"
"c8_internationaltravel",2020-03-24,4,"cross-border movements"
"stringency_index",2020-03-25,68.52,"stringency index"
"c1_school_closing",2020-03-25,3,"schools"
"c2_workplace_closing",2020-03-25,2,"workplace"
"c3_cancel_public_events",2020-03-25,2,"public events"
"c4_restrictions_on_gatherings",2020-03-25,3,"gatherings"
"c5_close_public_transport",2020-03-25,0,"public transport"
"c6_stay_at_home_requirements",2020-03-25,1,"stay-at-home"
"c7_movementrestrictions",2020-03-25,2,"internal movements"
"c8_internationaltravel",2020-03-25,4,"cross-border movements"
"stringency_index",2020-03-26,68.52,"stringency index"
"c1_school_closing",2020-03-26,3,"schools"
"c2_workplace_closing",2020-03-26,2,"workplace"
"c3_cancel_public_events",2020-03-26,2,"public events"
"c4_restrictions_on_gatherings",2020-03-26,3,"gatherings"
"c5_close_public_transport",2020-03-26,0,"public transport"
"c6_stay_at_home_requirements",2020-03-26,1,"stay-at-home"
"c7_movementrestrictions",2020-03-26,2,"internal movements"
"c8_internationaltravel",2020-03-26,4,"cross-border movements"
"stringency_index",2020-03-27,68.52,"stringency index"
"c1_school_closing",2020-03-27,3,"schools"
"c2_workplace_closing",2020-03-27,2,"workplace"
"c3_cancel_public_events",2020-03-27,2,"public events"
"c4_restrictions_on_gatherings",2020-03-27,3,"gatherings"
"c5_close_public_transport",2020-03-27,0,"public transport"
"c6_stay_at_home_requirements",2020-03-27,1,"stay-at-home"
"c7_movementrestrictions",2020-03-27,2,"internal movements"
"c8_internationaltravel",2020-03-27,4,"cross-border movements"
"stringency_index",2020-03-28,68.52,"stringency index"
"c1_school_closing",2020-03-28,3,"schools"
"c2_workplace_closing",2020-03-28,2,"workplace"
"c3_cancel_public_events",2020-03-28,2,"public events"
"c4_restrictions_on_gatherings",2020-03-28,3,"gatherings"
"c5_close_public_transport",2020-03-28,0,"public transport"
"c6_stay_at_home_requirements",2020-03-28,1,"stay-at-home"
"c7_movementrestrictions",2020-03-28,2,"internal movements"
"c8_internationaltravel",2020-03-28,4,"cross-border movements"
"stringency_index",2020-03-29,71.3,"stringency index"
"c1_school_closing",2020-03-29,3,"schools"
"c2_workplace_closing",2020-03-29,2,"workplace"
"c3_cancel_public_events",2020-03-29,2,"public events"
"c4_restrictions_on_gatherings",2020-03-29,4,"gatherings"
"c5_close_public_transport",2020-03-29,0,"public transport"
"c6_stay_at_home_requirements",2020-03-29,1,"stay-at-home"
"c7_movementrestrictions",2020-03-29,2,"internal movements"
"c8_internationaltravel",2020-03-29,4,"cross-border movements"
"stringency_index",2020-03-30,71.3,"stringency index"
"c1_school_closing",2020-03-30,3,"schools"
"c2_workplace_closing",2020-03-30,2,"workplace"
"c3_cancel_public_events",2020-03-30,2,"public events"
"c4_restrictions_on_gatherings",2020-03-30,4,"gatherings"
"c5_close_public_transport",2020-03-30,0,"public transport"
"c6_stay_at_home_requirements",2020-03-30,1,"stay-at-home"
"c7_movementrestrictions",2020-03-30,2,"internal movements"
"c8_internationaltravel",2020-03-30,4,"cross-border movements"
